Region,count,normalized,source_sheet,8,allen_id,allen_acronym,allen_name,allen_parent,allen_major_division,allen_cortical_class,is_cortical,is_subcortical,allen_primary_group,thalamic_group,thalamic_subdivision,allen_path,mapping_type,count_pct_total,count_pct_brain,count_pct_thalamus
Central medial nucleus of the thalamus,6,0.759493670886076,brain8,,599,CM,Central medial nucleus of the thalamus,Intralaminar nuclei of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Intralaminar nuclei of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Intralaminar nuclei of the dorsal thalamus"", ""Central medial nucleus of the thalamus""]",exact,0.02126754572522331,0.7594936708860759,9.375
Retrosplenial area,6,0.759493670886076,brain8,,254,RSP,Retrosplenial area,Isocortex,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Retrosplenial area""]",exact,0.02126754572522331,0.7594936708860759,0.0
Anteromedial visual area,5,0.632911392405063,brain8,,394,VISam,Anteromedial visual area,Visual areas,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Visual areas"", ""Anteromedial visual area""]",exact,0.017722954771019424,0.6329113924050633,0.0
Reticular nucleus of the thalamus,5,0.632911392405063,brain8,,262,RT,Reticular nucleus of the thalamus,"Thalamus, polymodal association cortex related",Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Reticular nucleus of the thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Reticular nucleus of the thalamus""]",exact,0.017722954771019424,0.6329113924050633,7.8125
Thalamus,5,0.632911392405063,brain8,,549,TH,Thalamus,Interbrain,Brain stem,,False,True,Thalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus""]",exact,0.017722954771019424,0.6329113924050633,7.8125
Dentate gyrus,4,0.506329113924051,brain8,,726,DG,Dentate gyrus,Hippocampal region,Cerebrum,Hippocampal formation,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Hippocampal formation"", ""Hippocampal region"", ""Dentate gyrus""]",exact,0.01417836381681554,0.5063291139240507,0.0
Anteromedial nucleus,3,0.379746835443038,brain8,,127,AM,Anteromedial nucleus,Anterior group of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Anterior group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Anterior group of the dorsal thalamus"", ""Anteromedial nucleus""]",exact,0.010633772862611655,0.37974683544303794,4.6875
Parasubthalamic nucleus,3,0.379746835443038,brain8,,364,PSTN,Parasubthalamic nucleus,Hypothalamic lateral zone,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Hypothalamic lateral zone"", ""Parasubthalamic nucleus""]",exact,0.010633772862611655,0.37974683544303794,0.0
Anterior pretectal nucleus,2,0.253164556962025,brain8,,215,APN,Anterior pretectal nucleus,Pretectal region,Brain stem,,False,True,Midbrain,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Midbrain"", ""Midbrain, motor related"", ""Pretectal region"", ""Anterior pretectal nucleus""]",exact,0.00708918190840777,0.25316455696202533,0.0
Anterolateral visual area,2,0.253164556962025,brain8,,402,VISal,Anterolateral visual area,Visual areas,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Visual areas"", ""Anterolateral visual area""]",exact,0.00708918190840777,0.25316455696202533,0.0
Basolateral amygdalar nucleus,2,0.253164556962025,brain8,,295,BLA,Basolateral amygdalar nucleus,Cortical subplate,Cerebrum,,False,False,Other,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical subplate"", ""Basolateral amygdalar nucleus""]",exact,0.00708918190840777,0.25316455696202533,0.0
Claustrum,2,0.253164556962025,brain8,,583,CLA,Claustrum,Cortical subplate,Cerebrum,,False,False,Other,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical subplate"", ""Claustrum""]",exact,0.00708918190840777,0.25316455696202533,0.0
Lateral hypothalamic area,2,0.253164556962025,brain8,,194,LHA,Lateral hypothalamic area,Hypothalamic lateral zone,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Hypothalamic lateral zone"", ""Lateral hypothalamic area""]",exact,0.00708918190840777,0.25316455696202533,0.0
Lateral preoptic area,2,0.253164556962025,brain8,,226,LPO,Lateral preoptic area,Hypothalamic lateral zone,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Hypothalamic lateral zone"", ""Lateral preoptic area""]",exact,0.00708918190840777,0.25316455696202533,0.0
Medial preoptic area,2,0.253164556962025,brain8,,523,MPO,Medial preoptic area,Periventricular region,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Periventricular region"", ""Medial preoptic area""]",exact,0.00708918190840777,0.25316455696202533,0.0
Olfactory tubercle,2,0.253164556962025,brain8,,754,OT,Olfactory tubercle,Striatum ventral region,Cerebrum,,False,True,Striatum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Striatum"", ""Striatum ventral region"", ""Olfactory tubercle""]",exact,0.00708918190840777,0.25316455696202533,0.0
Piriform area,2,0.253164556962025,brain8,,961,PIR,Piriform area,Olfactory areas,Cerebrum,Olfactory areas,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Olfactory areas"", ""Piriform area""]",exact,0.00708918190840777,0.25316455696202533,0.0
Posterior parietal association areas,2,0.253164556962025,brain8,,22,PTLp,Posterior parietal association areas,Isocortex,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Posterior parietal association areas""]",exact,0.00708918190840777,0.25316455696202533,0.0
Primary visual area,2,0.253164556962025,brain8,,385,VISp,Primary visual area,Visual areas,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Visual areas"", ""Primary visual area""]",exact,0.00708918190840777,0.25316455696202533,0.0
Substantia innominata,2,0.253164556962025,brain8,,342,SI,Substantia innominata,"Pallidum, ventral region",Cerebrum,,False,True,Pallidum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Pallidum"", ""Pallidum, ventral region"", ""Substantia innominata""]",exact,0.00708918190840777,0.25316455696202533,0.0
Ventral anterior-lateral complex of the thalamus,2,0.253164556962025,brain8,,629,VAL,Ventral anterior-lateral complex of the thalamus,Ventral group of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, sensory-motor cortex related",Ventral group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, sensory-motor cortex related"", ""Ventral group of the dorsal thalamus"", ""Ventral anterior-lateral complex of the thalamus""]",exact,0.00708918190840777,0.25316455696202533,3.125
Ventral medial nucleus of the thalamus,2,0.253164556962025,brain8,,685,VM,Ventral medial nucleus of the thalamus,Ventral group of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, sensory-motor cortex related",Ventral group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, sensory-motor cortex related"", ""Ventral group of the dorsal thalamus"", ""Ventral medial nucleus of the thalamus""]",exact,0.00708918190840777,0.25316455696202533,3.125
Anterior olfactory nucleus,1,0.126582278481013,brain8,,159,AON,Anterior olfactory nucleus,Olfactory areas,Cerebrum,Olfactory areas,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Olfactory areas"", ""Anterior olfactory nucleus""]",exact,0.003544590954203885,0.12658227848101267,0.0
Cortical amygdalar area,1,0.126582278481013,brain8,,631,COA,Cortical amygdalar area,Olfactory areas,Cerebrum,Olfactory areas,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Olfactory areas"", ""Cortical amygdalar area""]",exact,0.003544590954203885,0.12658227848101267,0.0
Diagonal band nucleus,1,0.126582278481013,brain8,,596,NDB,Diagonal band nucleus,Medial septal complex,Cerebrum,,False,True,Pallidum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Pallidum"", ""Pallidum, medial region"", ""Medial septal complex"", ""Diagonal band nucleus""]",exact,0.003544590954203885,0.12658227848101267,0.0
Dorsal part of the lateral geniculate complex,1,0.126582278481013,brain8,,170,LGd,Dorsal part of the lateral geniculate complex,"Geniculate group, dorsal thalamus",Brain stem,,False,True,Thalamus,"Thalamus, sensory-motor cortex related","Geniculate group, dorsal thalamus","[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, sensory-motor cortex related"", ""Geniculate group, dorsal thalamus"", ""Dorsal part of the lateral geniculate complex""]",exact,0.003544590954203885,0.12658227848101267,1.5625
Ectorhinal area/Layer 1,1,0.126582278481013,brain8,,836,ECT1,Ectorhinal area/Layer 1,Ectorhinal area,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Ectorhinal area"", ""Ectorhinal area/Layer 1""]",exact,0.003544590954203885,0.12658227848101267,0.0
Field CA3,1,0.126582278481013,brain8,,463,CA3,Field CA3,Ammon's horn,Cerebrum,Hippocampal formation,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Hippocampal formation"", ""Hippocampal region"", ""Ammon's horn"", ""Field CA3""]",exact,0.003544590954203885,0.12658227848101267,0.0
Gustatory areas,1,0.126582278481013,brain8,,1057,GU,Gustatory areas,Isocortex,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Gustatory areas""]",exact,0.003544590954203885,0.12658227848101267,0.0
Hypothalamus,1,0.126582278481013,brain8,,1097,HY,Hypothalamus,Interbrain,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus""]",exact,0.003544590954203885,0.12658227848101267,0.0
Lateral dorsal nucleus of thalamus,1,0.126582278481013,brain8,,155,LD,Lateral dorsal nucleus of thalamus,Anterior group of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Anterior group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Anterior group of the dorsal thalamus"", ""Lateral dorsal nucleus of thalamus""]",exact,0.003544590954203885,0.12658227848101267,1.5625
Lateral habenula,1,0.126582278481013,brain8,,186,LH,Lateral habenula,Epithalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Epithalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Epithalamus"", ""Lateral habenula""]",exact,0.003544590954203885,0.12658227848101267,1.5625
Magnocellular nucleus,1,0.126582278481013,brain8,,298,MA,Magnocellular nucleus,"Pallidum, ventral region",Cerebrum,,False,True,Pallidum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Pallidum"", ""Pallidum, ventral region"", ""Magnocellular nucleus""]",exact,0.003544590954203885,0.12658227848101267,0.0
Medial habenula,1,0.126582278481013,brain8,,483,MH,Medial habenula,Epithalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Epithalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Epithalamus"", ""Medial habenula""]",exact,0.003544590954203885,0.12658227848101267,1.5625
Medial preoptic nucleus,1,0.126582278481013,brain8,,515,MPN,Medial preoptic nucleus,Hypothalamic medial zone,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Hypothalamic medial zone"", ""Medial preoptic nucleus""]",exact,0.003544590954203885,0.12658227848101267,0.0
Midbrain,1,0.126582278481013,brain8,,313,MB,Midbrain,Brain stem,Brain stem,,False,True,Midbrain,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Midbrain""]",exact,0.003544590954203885,0.12658227848101267,0.0
Nucleus accumbens,1,0.126582278481013,brain8,,56,ACB,Nucleus accumbens,Striatum ventral region,Cerebrum,,False,True,Striatum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Striatum"", ""Striatum ventral region"", ""Nucleus accumbens""]",exact,0.003544590954203885,0.12658227848101267,0.0
Nucleus of reunions,1,0.126582278481013,brain8,,181,RE,Nucleus of reuniens,Midline group of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Midline group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Midline group of the dorsal thalamus"", ""Nucleus of reuniens""]",approx,0.003544590954203885,0.12658227848101267,1.5625
Subparafascicular nucleus,1,0.126582278481013,brain8,,406,SPF,Subparafascicular nucleus,"Thalamus, sensory-motor cortex related",Brain stem,,False,True,Thalamus,"Thalamus, sensory-motor cortex related",Subparafascicular nucleus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, sensory-motor cortex related"", ""Subparafascicular nucleus""]",exact,0.003544590954203885,0.12658227848101267,1.5625
Subthalamic nucleus,1,0.126582278481013,brain8,,470,STN,Subthalamic nucleus,Hypothalamic lateral zone,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Hypothalamic lateral zone"", ""Subthalamic nucleus""]",exact,0.003544590954203885,0.12658227848101267,0.0
Ventral posterolateral nucleus of the thalamus,1,0.126582278481013,brain8,,718,VPL,Ventral posterolateral nucleus of the thalamus,Ventral posterior complex of the thalamus,Brain stem,,False,True,Thalamus,"Thalamus, sensory-motor cortex related",Ventral group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, sensory-motor cortex related"", ""Ventral group of the dorsal thalamus"", ""Ventral posterior complex of the thalamus"", ""Ventral posterolateral nucleus of the thalamus""]",exact,0.003544590954203885,0.12658227848101267,1.5625
Zona incerta,1,0.126582278481013,brain8,,797,ZI,Zona incerta,Hypothalamic lateral zone,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Hypothalamic lateral zone"", ""Zona incerta""]",exact,0.003544590954203885,0.12658227848101267,0.0
Primary somatosensory area,2924,45.1792336217553,brain9,,322,SSp,Primary somatosensory area,Somatosensory areas,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Somatosensory areas"", ""Primary somatosensory area""]",exact,10.36438395009216,45.17923362175525,0.0
Supplemental somatosensory area,909,14.0451174289246,brain9,,378,SSs,Supplemental somatosensory area,Somatosensory areas,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Somatosensory areas"", ""Supplemental somatosensory area""]",exact,3.2220331773713315,14.045117428924597,0.0
Primary motor area,758,11.7119901112485,brain9,,985,MOp,Primary motor area,Somatomotor areas,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Somatomotor areas"", ""Primary motor area""]",exact,2.686799943286545,11.711990111248454,0.0
Visceral area,317,4.89802224969098,brain9,,677,VISC,Visceral area,Isocortex,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Visceral area""]",exact,1.1236353324826314,4.898022249690976,0.0
Agranular insular area,210,3.24474660074166,brain9,,95,AI,Agranular insular area,Isocortex,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Agranular insular area""]",exact,0.7443641003828159,3.244746600741656,0.0
Gustatory areas,185,2.85846724351051,brain9,,1057,GU,Gustatory areas,Isocortex,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Gustatory areas""]",exact,0.6557493265277187,2.858467243510507,0.0
Ventral anterior-lateral complex of the thalamus,150,2.3176761433869,brain9,,629,VAL,Ventral anterior-lateral complex of the thalamus,Ventral group of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, sensory-motor cortex related",Ventral group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, sensory-motor cortex related"", ""Ventral group of the dorsal thalamus"", ""Ventral anterior-lateral complex of the thalamus""]",exact,0.5316886431305827,2.317676143386897,30.800821355236142
Caudoputamen,132,2.03955500618047,brain9,,672,CP,Caudoputamen,Striatum dorsal region,Cerebrum,,False,True,Striatum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Striatum"", ""Striatum dorsal region"", ""Caudoputamen""]",exact,0.46788600595491275,2.03955500618047,0.0
Secondary motor area,98,1.51421508034611,brain9,,993,MOs,Secondary motor area,Somatomotor areas,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Somatomotor areas"", ""Secondary motor area""]",exact,0.3473699135119807,1.5142150803461063,0.0
Ventral posteromedial nucleus of the thalamus,95,1.46786155747837,brain9,,733,VPM,Ventral posteromedial nucleus of the thalamus,Ventral posterior complex of the thalamus,Brain stem,,False,True,Thalamus,"Thalamus, sensory-motor cortex related",Ventral group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, sensory-motor cortex related"", ""Ventral group of the dorsal thalamus"", ""Ventral posterior complex of the thalamus"", ""Ventral posteromedial nucleus of the thalamus""]",exact,0.3367361406493691,1.4678615574783682,19.50718685831622
Ventral medial nucleus of the thalamus,74,1.1433868974042,brain9,,685,VM,Ventral medial nucleus of the thalamus,Ventral group of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, sensory-motor cortex related",Ventral group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, sensory-motor cortex related"", ""Ventral group of the dorsal thalamus"", ""Ventral medial nucleus of the thalamus""]",exact,0.26229973061108747,1.1433868974042027,15.195071868583163
Zona incerta,56,0.865265760197775,brain9,,797,ZI,Zona incerta,Hypothalamic lateral zone,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Hypothalamic lateral zone"", ""Zona incerta""]",exact,0.19849709343541755,0.865265760197775,0.0
Anterior cingulate area,50,0.772558714462299,brain9,,31,ACA,Anterior cingulate area,Isocortex,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Anterior cingulate area""]",exact,0.17722954771019425,0.7725587144622992,0.0
Piriform area,49,0.757107540173053,brain9,,961,PIR,Piriform area,Olfactory areas,Cerebrum,Olfactory areas,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Olfactory areas"", ""Piriform area""]",exact,0.17368495675599036,0.7571075401730532,0.0
Posterior complex of the thalamus,38,0.587144622991347,brain9,,1020,PO,Posterior complex of the thalamus,Lateral group of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Lateral group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Lateral group of the dorsal thalamus"", ""Posterior complex of the thalamus""]",exact,0.13469445625974763,0.5871446229913474,7.802874743326489
Thalamus,26,0.401730531520396,brain9,,549,TH,Thalamus,Interbrain,Brain stem,,False,True,Thalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus""]",exact,0.09215936480930101,0.40173053152039556,5.338809034907597
Paracentral nucleus,23,0.355377008652658,brain9,,907,PCN,Paracentral nucleus,Intralaminar nuclei of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Intralaminar nuclei of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Intralaminar nuclei of the dorsal thalamus"", ""Paracentral nucleus""]",exact,0.08152559194668936,0.35537700865265764,4.722792607802875
Orbital area,21,0.324474660074166,brain9,,714,ORB,Orbital area,Isocortex,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Orbital area""]",exact,0.07443641003828158,0.32447466007416564,0.0
Mediodorsal nucleus of the thalamus,19,0.293572311495674,brain9,,362,MD,Mediodorsal nucleus of thalamus,Medial group of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Medial group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Medial group of the dorsal thalamus"", ""Mediodorsal nucleus of thalamus""]",override,0.06734722812987382,0.2935723114956737,3.9014373716632447
Perirhinal area,18,0.278121137206428,brain9,,922,PERI,Perirhinal area,Isocortex,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Perirhinal area""]",exact,0.06380263717566993,0.27812113720642767,0.0
Ventral posterolateral nucleus of the thalamus,18,0.278121137206428,brain9,,718,VPL,Ventral posterolateral nucleus of the thalamus,Ventral posterior complex of the thalamus,Brain stem,,False,True,Thalamus,"Thalamus, sensory-motor cortex related",Ventral group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, sensory-motor cortex related"", ""Ventral group of the dorsal thalamus"", ""Ventral posterior complex of the thalamus"", ""Ventral posterolateral nucleus of the thalamus""]",exact,0.06380263717566993,0.27812113720642767,3.696098562628337
Nucleus accumbens,14,0.216316440049444,brain9,,56,ACB,Nucleus accumbens,Striatum ventral region,Cerebrum,,False,True,Striatum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Striatum"", ""Striatum ventral region"", ""Nucleus accumbens""]",exact,0.04962427335885439,0.21631644004944375,0.0
Posterior hypothalamic nucleus,14,0.216316440049444,brain9,,946,PH,Posterior hypothalamic nucleus,Hypothalamic medial zone,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Hypothalamic medial zone"", ""Posterior hypothalamic nucleus""]",exact,0.04962427335885439,0.21631644004944375,0.0
Parafascicular nucleus,13,0.200865265760198,brain9,,930,PF,Parafascicular nucleus,Intralaminar nuclei of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Intralaminar nuclei of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Intralaminar nuclei of the dorsal thalamus"", ""Parafascicular nucleus""]",exact,0.046079682404650504,0.20086526576019778,2.6694045174537986
Basolateral amygdalar nucleus,12,0.185414091470952,brain9,,295,BLA,Basolateral amygdalar nucleus,Cortical subplate,Cerebrum,,False,False,Other,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical subplate"", ""Basolateral amygdalar nucleus""]",exact,0.04253509145044662,0.1854140914709518,0.0
Claustrum,12,0.185414091470952,brain9,,583,CLA,Claustrum,Cortical subplate,Cerebrum,,False,False,Other,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical subplate"", ""Claustrum""]",exact,0.04253509145044662,0.1854140914709518,0.0
Infralimbic area,12,0.185414091470952,brain9,,44,ILA,Infralimbic area,Isocortex,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Infralimbic area""]",exact,0.04253509145044662,0.1854140914709518,0.0
Primary auditory area,12,0.185414091470952,brain9,,1002,AUDp,Primary auditory area,Auditory areas,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Auditory areas"", ""Primary auditory area""]",exact,0.04253509145044662,0.1854140914709518,0.0
Endopiriform nucleus,11,0.169962917181706,brain9,,942,EP,Endopiriform nucleus,Cortical subplate,Cerebrum,,False,False,Other,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical subplate"", ""Endopiriform nucleus""]",exact,0.03899050049624273,0.1699629171817058,0.0
Ventral auditory area,11,0.169962917181706,brain9,,1018,AUDv,Ventral auditory area,Auditory areas,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Auditory areas"", ""Ventral auditory area""]",exact,0.03899050049624273,0.1699629171817058,0.0
